ID_Sujeto,Origen_Form,Identidad,Bloque,Dilema,Categoria,Respuesta
Suj_119,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_119,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 1
Suj_119,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_119,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_119,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_119,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_119,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 1
Suj_119,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_119,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_119,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_120,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 1
Suj_120,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 1
Suj_120,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 1
Suj_120,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_120,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_120,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_120,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 1
Suj_120,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 1
Suj_120,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_120,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 1
Suj_120,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_120,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 1
Suj_120,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 1
Suj_120,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 1
Suj_120,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 1
Suj_120,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_120,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_120,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 1
Suj_120,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 1
Suj_120,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_120,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 1
Suj_121,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_121,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_121,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_121,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_121,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 2
Suj_121,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_121,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_121,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_121,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_121,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_121,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_121,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_121,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_121,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_121,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_121,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_121,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 2
Suj_121,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_121,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_121,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 2
Suj_121,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_122,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 1
Suj_122,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_122,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 1
Suj_122,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_122,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_122,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_122,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_122,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_122,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_122,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 1
Suj_122,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_122,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_122,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_122,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_122,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 1
Suj_122,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_122,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 2
Suj_122,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_122,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_122,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_122,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_123,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_123,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_123,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_123,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_123,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_123,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_123,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_123,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_123,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_123,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_123,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_123,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_123,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 1
Suj_123,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_123,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_123,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_123,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_123,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_123,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 1
Suj_123,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 2
Suj_123,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_124,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 1
Suj_124,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_124,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 1
Suj_124,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_124,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_124,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_124,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_124,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 1
Suj_124,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_124,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 1
Suj_124,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_124,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_124,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_124,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_124,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 1
Suj_124,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_124,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 2
Suj_124,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 1
Suj_124,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_124,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 2
Suj_124,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_125,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 1
Suj_125,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_125,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 1
Suj_125,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 1
Suj_125,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 2
Suj_125,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_125,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 1
Suj_125,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 1
Suj_125,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_125,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_125,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_125,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 1
Suj_125,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_125,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 1
Suj_125,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_125,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_125,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_125,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_125,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_125,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_125,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 1
Suj_126,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_126,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_126,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_126,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 1
Suj_126,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_126,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 2
Suj_126,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 1
Suj_126,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_126,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 1
Suj_126,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 1
Suj_126,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 2
Suj_126,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 1
Suj_126,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_126,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_126,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_126,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 2
Suj_126,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 2
Suj_126,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 1
Suj_126,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_126,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_126,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_127,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_127,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_127,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_127,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_127,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 2
Suj_127,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_127,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_127,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_127,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_127,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_127,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_127,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_127,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_127,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_127,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_127,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_127,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 2
Suj_127,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_127,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_127,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 2
Suj_127,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_128,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_128,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_128,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_128,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_128,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 2
Suj_128,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 2
Suj_128,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_128,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_128,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_128,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_128,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 2
Suj_128,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_128,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 2
Suj_128,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_128,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_128,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 2
Suj_128,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 2
Suj_128,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_128,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_128,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 2
Suj_128,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_129,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_129,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 1
Suj_129,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_129,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 1
Suj_129,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_129,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 2
Suj_129,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_129,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_129,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 1
Suj_129,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_129,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 1
Suj_129,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_129,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 1
Suj_129,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 1
Suj_129,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 1
Suj_129,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 2
Suj_129,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_129,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_129,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 1
Suj_129,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 2
Suj_129,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_130,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 2
Suj_130,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_130,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_130,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_130,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 2
Suj_130,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_130,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_130,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_130,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 2
Suj_130,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_130,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_130,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_130,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 1
Suj_130,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 1
Suj_130,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_130,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_130,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_130,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_130,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 1
Suj_130,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_130,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_131,Respuestas de formulario 10,AEF,Bloque_11,Dist,1,Opción 1
Suj_131,Respuestas de formulario 10,AGH,Bloque_3,Dist,2,Opción 2
Suj_131,Respuestas de formulario 10,ALM,Bloque_9,Dist,3,Opción 2
Suj_131,Respuestas de formulario 10,ABC,Bloque_7,Dist,4,Opción 2
Suj_131,Respuestas de formulario 10,AQS,Bloque_1,Dist,5,Opción 1
Suj_131,Respuestas de formulario 10,-,Bloque_0,Atencion,1,Opción 3
Suj_131,Respuestas de formulario 10,AJK,Bloque_5,Dist,6,Opción 2
Suj_131,Respuestas de formulario 10,AEF,Bloque_11,Bloque_SIN,1,Opción 2
Suj_131,Respuestas de formulario 10,AGH,Bloque_3,Bloque_SIN,2,Opción 1
Suj_131,Respuestas de formulario 10,ALM,Bloque_9,Bloque_SIN,3,Opción 2
Suj_131,Respuestas de formulario 10,-,Bloque_0,Atencion,2,Opción 3
Suj_131,Respuestas de formulario 10,ABC,Bloque_7,Bloque_SIN,4,Opción 2
Suj_131,Respuestas de formulario 10,AQS,Bloque_1,Bloque_SIN,5,Opción 1
Suj_131,Respuestas de formulario 10,AJK,Bloque_5,Bloque_SIN,6,Opción 2
Suj_131,Respuestas de formulario 10,AEF,Bloque_11,Bloque_CON,1,Opción 2
Suj_131,Respuestas de formulario 10,-,Bloque_0,Atencion,3,Opción 3
Suj_131,Respuestas de formulario 10,AGH,Bloque_3,Bloque_CON,2,Opción 1
Suj_131,Respuestas de formulario 10,ALM,Bloque_9,Bloque_CON,3,Opción 2
Suj_131,Respuestas de formulario 10,ABC,Bloque_7,Bloque_CON,4,Opción 2
Suj_131,Respuestas de formulario 10,AQS,Bloque_1,Bloque_CON,5,Opción 1
Suj_131,Respuestas de formulario 10,AJK,Bloque_5,Bloque_CON,6,Opción 2
Suj_132,Respuestas de formulario 11,ALM,Bloque_9,Dist,1,Opción 2
Suj_132,Respuestas de formulario 11,ABC,Bloque_1,Dist,2,Opción 1
Suj_132,Respuestas de formulario 11,AQS,Bloque_5,Dist,3,Opción 2
Suj_132,Respuestas de formulario 11,AEF,Bloque_11,Dist,4,Opción 2
Suj_132,Respuestas de formulario 11,AGH,Bloque_3,Dist,5,Opción 2
Suj_132,Respuestas de formulario 11,AJK,Bloque_7,Dist,6,Opción 2
Suj_132,Respuestas de formulario 11,-,Bloque_0,Atencion,1,Opción 2
Suj_132,Respuestas de formulario 11,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_132,Respuestas de formulario 11,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_132,Respuestas de formulario 11,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_132,Respuestas de formulario 11,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_132,Respuestas de formulario 11,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_132,Respuestas de formulario 11,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_132,Respuestas de formulario 11,-,Bloque_0,Atencion,2,Opción 2
Suj_132,Respuestas de formulario 11,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_132,Respuestas de formulario 11,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_132,Respuestas de formulario 11,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_132,Respuestas de formulario 11,AEF,Bloque_11,Bloque_SIN,4,Opción 1
Suj_132,Respuestas de formulario 11,AGH,Bloque_3,Bloque_SIN,5,Opción 1
Suj_132,Respuestas de formulario 11,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_132,Respuestas de formulario 11,-,Bloque_0,Atencion,3,Opción 1
Suj_133,Respuestas de formulario 11,ALM,Bloque_9,Dist,1,Opción 2
Suj_133,Respuestas de formulario 11,ABC,Bloque_1,Dist,2,Opción 2
Suj_133,Respuestas de formulario 11,AQS,Bloque_5,Dist,3,Opción 2
Suj_133,Respuestas de formulario 11,AEF,Bloque_11,Dist,4,Opción 2
Suj_133,Respuestas de formulario 11,AGH,Bloque_3,Dist,5,Opción 1
Suj_133,Respuestas de formulario 11,AJK,Bloque_7,Dist,6,Opción 2
Suj_133,Respuestas de formulario 11,-,Bloque_0,Atencion,1,Opción 3
Suj_133,Respuestas de formulario 11,ALM,Bloque_9,Bloque_CON,1,Opción 2
Suj_133,Respuestas de formulario 11,ABC,Bloque_1,Bloque_CON,2,Opción 1
Suj_133,Respuestas de formulario 11,AQS,Bloque_5,Bloque_CON,3,Opción 2
Suj_133,Respuestas de formulario 11,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_133,Respuestas de formulario 11,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_133,Respuestas de formulario 11,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_133,Respuestas de formulario 11,-,Bloque_0,Atencion,2,Opción 3
Suj_133,Respuestas de formulario 11,ALM,Bloque_9,Bloque_SIN,1,Opción 2
Suj_133,Respuestas de formulario 11,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_133,Respuestas de formulario 11,AQS,Bloque_5,Bloque_SIN,3,Opción 2
Suj_133,Respuestas de formulario 11,AEF,Bloque_11,Bloque_SIN,4,Opción 2
Suj_133,Respuestas de formulario 11,AGH,Bloque_3,Bloque_SIN,5,Opción 2
Suj_133,Respuestas de formulario 11,AJK,Bloque_7,Bloque_SIN,6,Opción 2
Suj_133,Respuestas de formulario 11,-,Bloque_0,Atencion,3,Opción 3
Suj_134,Respuestas de formulario 11,ALM,Bloque_9,Dist,1,Opción 1
Suj_134,Respuestas de formulario 11,ABC,Bloque_1,Dist,2,Opción 2
Suj_134,Respuestas de formulario 11,AQS,Bloque_5,Dist,3,Opción 2
Suj_134,Respuestas de formulario 11,AEF,Bloque_11,Dist,4,Opción 2
Suj_134,Respuestas de formulario 11,AGH,Bloque_3,Dist,5,Opción 2
Suj_134,Respuestas de formulario 11,AJK,Bloque_7,Dist,6,Opción 2
Suj_134,Respuestas de formulario 11,-,Bloque_0,Atencion,1,Opción 3
Suj_134,Respuestas de formulario 11,ALM,Bloque_9,Bloque_CON,1,Opción 1
Suj_134,Respuestas de formulario 11,ABC,Bloque_1,Bloque_CON,2,Opción 2
Suj_134,Respuestas de formulario 11,AQS,Bloque_5,Bloque_CON,3,Opción 1
Suj_134,Respuestas de formulario 11,AEF,Bloque_11,Bloque_CON,4,Opción 2
Suj_134,Respuestas de formulario 11,AGH,Bloque_3,Bloque_CON,5,Opción 1
Suj_134,Respuestas de formulario 11,AJK,Bloque_7,Bloque_CON,6,Opción 2
Suj_134,Respuestas de formulario 11,-,Bloque_0,Atencion,2,Opción 3
Suj_134,Respuestas de formulario 11,ALM,Bloque_9,Bloque_SIN,1,Opción 1
Suj_134,Respuestas de formulario 11,ABC,Bloque_1,Bloque_SIN,2,Opción 1
Suj_134,Respuestas de formulario 11,AQS,Bloque_5,Bloque_SIN,3,Opción 2
